ID,CUSTOMER_ID,DATA_USAGE,MINUTE_USAGE,SMS_USAGE,PAYMENT_STATUS
8029,8029,4248.19,505,573,PAID
8030,8030,840.33,76,192,PAID
8031,8031,10000.16,58,445,LATE
8032,8032,5682.2,22,60,LATE
8033,8033,19214.02,742,42,PAID
8034,8034,1731.42,8,424,LATE
8035,8035,2130.97,155,162,LATE
8036,8036,8849.97,118,255,PAID
8037,8037,8913.57,294,545,PAID
8038,8038,2302.11,449,216,PAID
8039,8039,0,0,2822,PAID
8040,8040,1975.89,481,564,PAID
8041,8041,16389.39,39,505,PAID
8042,8042,17894.17,320,177,PAID
8043,8043,3642.71,146,177,PAID
8044,8044,16848.64,810,22,PAID
8045,8045,0,0,1852,PAID
8046,8046,9380.45,359,201,UNPAID
8047,8047,0,0,2209,UNPAID
8048,8048,3605.03,327,202,LATE
8049,8049,4576.91,589,13,PAID
8050,8050,17068.1,151,888,UNPAID
8051,8051,1937.07,486,360,PAID
8052,8052,0,0,9682,PAID
8053,8053,2061.21,580,532,PAID
8054,8054,9454.8,261,48,PAID
8055,8055,2843.6,324,213,PAID
8056,8056,13979.22,415,572,PAID
8057,8057,9074.91,432,379,UNPAID
8058,8058,15803.69,237,919,PAID
8059,8059,13702.84,324,131,PAID
8060,8060,7849.75,459,480,UNPAID
8061,8061,0,0,9815,PAID
8062,8062,17743.1,49,778,LATE
8063,8063,4270.99,351,739,PAID
8064,8064,8919.35,161,107,UNPAID
8065,8065,18971.99,753,229,PAID
8066,8066,0,0,6879,PAID
8067,8067,9635.29,52,58,PAID
8068,8068,14452.49,296,617,PAID
8069,8069,834.05,792,200,LATE
8070,8070,8370.38,537,479,PAID
8071,8071,19347.37,106,98,PAID
8072,8072,10715.31,543,228,PAID
8073,8073,4242.96,490,35,PAID
8074,8074,9718,20,277,PAID
8075,8075,8256.07,9,900,PAID
8076,8076,3445.64,430,243,PAID
8077,8077,0,0,3869,PAID
8078,8078,20007.34,893,35,LATE
8079,8079,0,0,729,PAID
8080,8080,0,0,1905,PAID
8081,8081,4046.32,15,230,PAID
8082,8082,19418.65,575,296,PAID
8083,8083,11735.15,305,986,LATE
8084,8084,15646.7,866,85,UNPAID
8085,8085,0,0,8954,UNPAID
8086,8086,8893.84,459,234,PAID
8087,8087,0,0,5320,PAID
8088,8088,8879.64,739,423,PAID
8089,8089,19059.46,471,960,UNPAID
8090,8090,6800.36,439,289,LATE
8091,8091,6301.28,63,914,UNPAID
8092,8092,6841.6,917,26,PAID
8093,8093,6052.48,497,365,PAID
8094,8094,0,0,1506,PAID
8095,8095,0,0,3438,LATE
8096,8096,19604.27,572,882,UNPAID
8097,8097,19372.42,239,233,PAID
8098,8098,7154.69,126,57,PAID
8099,8099,0,0,9383,PAID
8100,8100,0,0,7233,UNPAID
8101,8101,0,0,8952,UNPAID
8102,8102,7990.41,712,26,PAID
8103,8103,4087.5,882,257,PAID
8104,8104,8233.54,644,245,PAID
8105,8105,0,0,2351,PAID
8106,8106,0,0,5357,PAID
8107,8107,14586.47,856,459,PAID
8108,8108,7052.53,262,407,PAID
8109,8109,71.16,922,171,UNPAID
8110,8110,10503.71,454,231,PAID
8111,8111,15408.87,51,142,PAID
8112,8112,4660.61,970,46,PAID
8113,8113,5159.94,220,27,PAID
8114,8114,6370.94,386,78,PAID
8115,8115,0,0,4882,PAID
8116,8116,9358.73,138,536,PAID
8117,8117,0,0,7124,PAID
8118,8118,17816.84,351,100,PAID
8119,8119,19176.76,905,110,UNPAID
8120,8120,1336.33,463,153,PAID
8121,8121,18032.92,430,989,UNPAID
8122,8122,2974.02,765,504,PAID
8123,8123,882.44,357,236,UNPAID
8124,8124,14243.6,325,910,PAID
8125,8125,16005.77,391,12,LATE
8126,8126,0,0,6711,PAID
8127,8127,3156.52,65,492,PAID
8128,8128,8774.95,576,188,LATE
8129,8129,7276.13,926,39,PAID
8130,8130,378.68,428,183,PAID
8131,8131,0,0,5418,PAID
8132,8132,2613.49,71,195,PAID
8133,8133,15714.87,852,8,PAID
8134,8134,0,0,4872,PAID
8135,8135,9169.96,99,518,LATE
8136,8136,4263.9,500,355,UNPAID
8137,8137,0,0,5184,LATE
8138,8138,365.34,836,186,LATE
8139,8139,18041.29,56,130,PAID
8140,8140,7283.74,201,191,PAID
8141,8141,0,0,1369,UNPAID
8142,8142,0,0,9351,PAID
8143,8143,3427.42,441,405,PAID
8144,8144,2058.76,643,807,PAID
8145,8145,5302.79,490,397,PAID
8146,8146,0,0,7288,UNPAID
8147,8147,10132.65,423,38,PAID
8148,8148,0,0,416,PAID
8149,8149,15059.61,244,68,PAID
8150,8150,0,0,4498,PAID
8151,8151,0,0,3797,UNPAID
8152,8152,5100.73,69,446,PAID
8153,8153,9233.69,349,201,PAID
8154,8154,3614.05,522,716,UNPAID
8155,8155,0,0,7315,PAID
8156,8156,18217.59,613,49,PAID
8157,8157,0,0,5420,PAID
8158,8158,932.5,83,974,PAID
8159,8159,4482.42,592,723,LATE
8160,8160,3769.02,49,148,LATE
8161,8161,0,0,7707,PAID
8162,8162,6662.22,120,512,PAID
8163,8163,11244.36,941,739,PAID
8164,8164,13893.89,833,343,PAID
8165,8165,0,0,225,PAID
8166,8166,11640.16,463,914,PAID
8167,8167,0,0,2492,PAID
8168,8168,2085.32,998,124,PAID
8169,8169,8002.09,405,325,PAID
8170,8170,0,0,7087,LATE
8171,8171,3019.43,122,352,LATE
8172,8172,18035.22,286,423,PAID
8173,8173,3091.37,628,253,PAID
8174,8174,0,0,4878,PAID
8175,8175,9247.41,593,176,LATE
8176,8176,0,0,1521,PAID
8177,8177,977.17,947,215,PAID
8178,8178,0,0,3943,LATE
8179,8179,0,0,8746,PAID
8180,8180,9993.84,255,511,PAID
8181,8181,17071.66,921,180,PAID
8182,8182,320.96,241,378,UNPAID
8183,8183,4408.73,876,392,PAID
8184,8184,6457.82,312,72,PAID
8185,8185,9055.79,110,566,PAID
8186,8186,19003.95,505,23,PAID
8187,8187,6176.5,245,49,PAID
8188,8188,4534.3,504,539,PAID
8189,8189,5998.4,344,501,UNPAID
8190,8190,7816.23,487,86,PAID
8191,8191,15698.49,318,130,UNPAID
8192,8192,499.58,843,45,PAID
8193,8193,817.04,558,95,PAID
8194,8194,0,0,7330,PAID
8195,8195,8119.43,209,39,PAID
8196,8196,4973.7,610,104,UNPAID
8197,8197,0,0,6569,PAID
8198,8198,11304.3,968,153,PAID
8199,8199,19613.69,128,134,UNPAID
8200,8200,8348.63,277,74,PAID
8201,8201,14409.41,991,36,PAID
8202,8202,0,0,6637,PAID
8203,8203,18722.58,493,49,LATE
8204,8204,0,0,3327,PAID
8205,8205,9102.63,478,904,PAID
8206,8206,4221.26,33,66,PAID
8207,8207,2308.72,126,657,PAID
8208,8208,4593.31,43,500,PAID
8209,8209,3899.4,404,134,UNPAID
8210,8210,15702.97,178,115,PAID
8211,8211,7723.02,990,51,PAID
8212,8212,11280.29,738,127,UNPAID
8213,8213,4479.12,481,147,PAID
8214,8214,0,0,3047,UNPAID
8215,8215,17361.46,825,15,PAID
8216,8216,8895.95,444,85,PAID
8217,8217,10601.25,204,245,PAID
8218,8218,7923.04,681,190,PAID
8219,8219,7359.43,368,374,PAID
8220,8220,0,0,1377,UNPAID
8221,8221,17385.24,818,20,PAID
8222,8222,4146.22,234,507,PAID
8223,8223,15773.22,587,354,PAID
8224,8224,20184.27,655,196,UNPAID
8225,8225,20064.21,470,967,PAID
8226,8226,16102.38,226,109,PAID
8227,8227,11597.86,492,86,PAID
8228,8228,4847.47,520,70,LATE
8229,8229,14440.45,474,180,PAID
8230,8230,16663.71,794,381,PAID
8231,8231,1514.23,78,178,PAID
8232,8232,0,0,3385,PAID
8233,8233,11548.09,491,175,PAID
8234,8234,0,0,7103,PAID
8235,8235,11450.13,100,96,LATE
8236,8236,4647.27,559,381,LATE
8237,8237,0,0,6798,PAID
8238,8238,549.36,32,599,PAID
8239,8239,17714.44,499,898,PAID
8240,8240,16739.26,66,48,PAID
8241,8241,8646.11,126,697,PAID
8242,8242,15918.81,158,873,LATE
8243,8243,0,0,2468,PAID
8244,8244,0,0,9167,PAID
8245,8245,15883.16,831,110,PAID
8246,8246,13897.69,836,205,LATE
8247,8247,4023.07,963,283,PAID
8248,8248,6589.69,791,331,UNPAID
8249,8249,0,0,750,PAID
8250,8250,0,0,1444,PAID
8251,8251,2562.21,553,210,UNPAID
8252,8252,6688.32,284,299,PAID
8253,8253,11478.11,871,124,PAID
8254,8254,3625.84,113,216,PAID
8255,8255,6800.95,748,494,PAID
8256,8256,0,0,7382,PAID
8257,8257,968.65,9,165,LATE
8258,8258,0,0,184,PAID
8259,8259,0,0,2039,PAID
8260,8260,4538.13,368,185,UNPAID
8261,8261,9248.33,444,223,PAID
8262,8262,17225.68,585,303,PAID
8263,8263,0,0,6197,UNPAID
8264,8264,17076.87,210,78,UNPAID
8265,8265,0,0,9047,UNPAID
8266,8266,15474.89,421,59,PAID
8267,8267,10079.56,406,574,PAID
8268,8268,2668.25,327,284,PAID
8269,8269,9049.33,659,73,PAID
8270,8270,4308.27,307,164,PAID
8271,8271,13098.73,791,68,PAID
8272,8272,0,0,5342,PAID
8273,8273,12134.2,197,81,PAID
8274,8274,3269.96,405,191,PAID
8275,8275,1532.14,900,337,PAID
8276,8276,0,0,197,UNPAID
8277,8277,16917.42,728,199,LATE
8278,8278,1740.67,458,16,PAID
8279,8279,8361.99,433,118,PAID
8280,8280,10030.63,612,173,PAID
8281,8281,0,0,256,PAID
8282,8282,10206.53,37,222,PAID
8283,8283,17964.49,902,93,PAID
8284,8284,3185.57,315,85,PAID
8285,8285,1895.22,195,723,PAID
8286,8286,9740.56,779,134,PAID
8287,8287,3274.61,517,64,PAID
8288,8288,0,0,9238,PAID
8289,8289,0,0,2641,UNPAID
8290,8290,4476.12,45,90,PAID
8291,8291,17531.24,695,14,PAID
8292,8292,3149.71,436,136,UNPAID
8293,8293,0,0,691,PAID
8294,8294,16896.38,669,765,PAID
8295,8295,2069.52,141,633,LATE
8296,8296,8900.88,427,429,UNPAID
8297,8297,15982.2,506,851,PAID
8298,8298,0,0,7494,PAID
8299,8299,0,0,2567,UNPAID
8300,8300,2413.99,375,582,PAID
8301,8301,5676.43,375,45,LATE
8302,8302,5731.36,152,201,PAID
8303,8303,1019.71,70,5,PAID
8304,8304,4013.99,334,99,PAID
8305,8305,3768.63,560,32,PAID
8306,8306,2075.34,355,567,PAID
8307,8307,9143.44,604,95,PAID
8308,8308,9838.8,285,585,LATE
8309,8309,16683.58,467,775,LATE
8310,8310,13576,967,73,PAID
8311,8311,0,0,9391,PAID
8312,8312,8018.85,144,36,LATE
8313,8313,15994.06,17,59,UNPAID
8314,8314,0,0,4201,PAID
8315,8315,0,0,434,UNPAID
8316,8316,0,0,1057,PAID
8317,8317,11761.32,881,886,UNPAID
8318,8318,0,0,6891,LATE
8319,8319,15396.88,511,113,LATE
8320,8320,458.85,174,153,LATE
8321,8321,8888.94,380,361,PAID
8322,8322,17034.57,261,194,PAID
8323,8323,0,0,4117,PAID
8324,8324,0,0,9368,LATE
8325,8325,707.86,568,5,PAID
8326,8326,17487.1,148,501,PAID
8327,8327,8614.63,437,232,PAID
8328,8328,2462.31,36,361,PAID
8329,8329,5304.14,611,827,LATE
8330,8330,0,0,7388,PAID
8331,8331,8599.08,683,194,PAID
8332,8332,16048.42,309,7,PAID
8333,8333,20104.56,112,760,LATE
8334,8334,16086.99,159,190,UNPAID
8335,8335,0,0,2637,PAID
8336,8336,74.69,411,8,PAID
8337,8337,2975.04,175,289,PAID
8338,8338,4763.01,205,210,LATE
8339,8339,9694.74,28,446,PAID
8340,8340,4029.25,597,227,UNPAID
8341,8341,4235.82,268,658,PAID
8342,8342,17240.31,106,205,PAID
8343,8343,0,0,7336,UNPAID
8344,8344,0,0,5403,PAID
8345,8345,0,0,2789,PAID
8346,8346,0,0,6568,PAID
8347,8347,3160.74,564,95,LATE
8348,8348,15479.61,579,813,PAID
8349,8349,2684.67,142,658,PAID
8350,8350,12466.16,476,128,PAID
8351,8351,6640,582,114,UNPAID
8352,8352,9051.46,297,967,PAID
8353,8353,13185.02,315,115,PAID
8354,8354,427.2,306,505,LATE
8355,8355,1658.58,163,234,PAID
8356,8356,8992.34,626,146,PAID
8357,8357,16226.32,244,939,PAID
8358,8358,1914.16,301,87,PAID
8359,8359,5835.97,215,333,PAID
8360,8360,9641.36,421,38,PAID
8361,8361,7731,468,523,LATE
8362,8362,0,0,5740,PAID
8363,8363,0,0,1769,PAID
8364,8364,3839.29,59,201,PAID
8365,8365,17861.46,666,199,PAID
8366,8366,10080.35,571,859,LATE
8367,8367,2943.75,355,91,PAID
8368,8368,2542.27,350,567,UNPAID
8369,8369,6810.69,645,103,PAID
8370,8370,4873.88,36,152,UNPAID
8371,8371,4649.47,256,396,PAID
8372,8372,356.86,767,549,UNPAID
8373,8373,2224.44,577,480,LATE
8374,8374,8017.19,244,3,PAID
8375,8375,0,0,7781,PAID
8376,8376,8370.76,349,103,UNPAID
8377,8377,7611.59,273,599,UNPAID
8378,8378,0,0,9003,LATE
8379,8379,18942.84,240,143,PAID
8380,8380,15168.3,545,174,PAID
8381,8381,11239.71,336,836,PAID
8382,8382,8299.88,161,254,PAID
8383,8383,1935.54,983,145,PAID
8384,8384,0,0,4953,UNPAID
8385,8385,0,0,5045,PAID
8386,8386,8614.2,463,225,UNPAID
8387,8387,2117.53,402,598,UNPAID
8388,8388,6149.02,250,108,PAID
8389,8389,3138.48,359,191,PAID
8390,8390,0,0,9405,LATE
8391,8391,6333.4,898,948,PAID
8392,8392,9463.6,526,334,PAID
8393,8393,7059.77,147,92,PAID
8394,8394,13169.91,147,240,PAID
8395,8395,4238.34,548,211,PAID
8396,8396,3597.71,518,170,UNPAID
8397,8397,18261.65,312,986,PAID
8398,8398,943.61,910,646,UNPAID
8399,8399,0,0,4254,PAID
8400,8400,3580.33,696,11,LATE
8401,8401,2371.56,320,275,PAID
8402,8402,3099.71,151,275,PAID
8403,8403,0,0,623,PAID
8404,8404,0,0,3774,UNPAID
8405,8405,11968.9,300,202,PAID
8406,8406,14596.67,685,619,PAID
8407,8407,14099.61,242,239,PAID
8408,8408,15038.65,559,160,PAID
8409,8409,17569.37,352,858,PAID
8410,8410,2958.96,37,185,LATE
8411,8411,4297.04,616,78,PAID
8412,8412,0,0,8594,PAID
8413,8413,6183.78,570,37,LATE
8414,8414,4100.43,586,182,PAID
8415,8415,0,0,5585,PAID
8416,8416,0,0,9186,PAID
8417,8417,7316.85,415,84,PAID
8418,8418,12068.09,862,59,UNPAID
8419,8419,9910.99,375,309,UNPAID
8420,8420,11147.38,851,253,PAID
8421,8421,8546.2,205,330,PAID
8422,8422,0,0,9963,PAID
8423,8423,0,0,9565,PAID
8424,8424,0,0,7526,PAID
8425,8425,14708.12,623,140,PAID
8426,8426,6542.81,234,216,LATE
8427,8427,0,0,6691,PAID
8428,8428,5872.43,708,110,LATE
8429,8429,15063.25,269,90,PAID
8430,8430,9662.41,566,8,PAID
8431,8431,0,0,8790,PAID
8432,8432,991.68,830,102,PAID
8433,8433,16427.01,939,14,LATE
8434,8434,1689.95,467,6,UNPAID
8435,8435,7023.96,165,832,UNPAID
8436,8436,0,0,2086,PAID
8437,8437,6102.52,498,35,PAID
8438,8438,4057.92,524,83,PAID
8439,8439,0,0,4176,LATE
8440,8440,15810.23,56,74,LATE
8441,8441,48.68,288,280,UNPAID
8442,8442,8649.23,183,487,PAID
8443,8443,14763.67,842,983,PAID
8444,8444,3974.03,597,509,PAID
8445,8445,6089.55,399,497,PAID
8446,8446,18892.09,904,16,UNPAID
8447,8447,0,0,8986,PAID
8448,8448,0,0,3342,UNPAID
8449,8449,1699.95,113,549,PAID
8450,8450,0,0,4811,PAID
8451,8451,5257.42,367,76,PAID
8452,8452,9584.39,459,470,LATE
8453,8453,19909.6,632,2,PAID
8454,8454,5881.85,45,520,PAID
8455,8455,0,0,9170,PAID
8456,8456,0,0,7027,UNPAID
8457,8457,14116.29,493,92,LATE
8458,8458,4258.69,581,263,PAID
8459,8459,7563.68,128,118,PAID
8460,8460,12900.76,346,746,PAID
8461,8461,0,0,2664,PAID
8462,8462,4949.58,552,153,UNPAID
8463,8463,6310.31,30,171,PAID
8464,8464,0,0,9851,PAID
8465,8465,2291.85,316,542,PAID
8466,8466,3305.63,440,151,PAID
8467,8467,471.35,92,52,PAID
8468,8468,4880.18,393,884,PAID
8469,8469,5280.87,87,140,LATE
8470,8470,0,0,8156,PAID
8471,8471,0,0,1259,LATE
8472,8472,9628.34,485,586,PAID
8473,8473,17415.12,714,803,PAID
8474,8474,7473.68,118,53,UNPAID
8475,8475,13234.13,882,859,PAID
8476,8476,5549.63,78,152,PAID
8477,8477,0,0,5789,LATE
8478,8478,710.15,765,941,UNPAID
8479,8479,15055.26,586,692,PAID
8480,8480,18904.13,392,845,UNPAID
8481,8481,12650.27,943,294,UNPAID
8482,8482,8472.87,587,55,UNPAID
8483,8483,2425.83,140,580,UNPAID
8484,8484,1363.67,254,140,PAID
8485,8485,14535.52,235,311,PAID
8486,8486,1782.84,548,505,PAID
8487,8487,12839.83,813,610,PAID
8488,8488,0,0,3686,LATE
8489,8489,0,0,6463,PAID
8490,8490,0,0,6805,LATE
8491,8491,3040.42,503,363,LATE
8492,8492,9613.18,101,296,LATE
8493,8493,11222.64,758,709,PAID
8494,8494,0,0,5596,PAID
8495,8495,12769.07,907,225,LATE
8496,8496,7631.43,786,83,PAID
8497,8497,7097.75,563,344,PAID
8498,8498,0,0,421,PAID
8499,8499,10977.8,862,752,PAID
8500,8500,7021,82,568,UNPAID
8501,8501,11990.03,140,171,PAID
8502,8502,0,0,3725,UNPAID
8503,8503,0,0,9937,LATE
8504,8504,3448.88,806,240,PAID
8505,8505,15628.6,649,824,PAID
8506,8506,11419.97,252,84,PAID
8507,8507,10146.01,82,576,PAID
8508,8508,1835.17,440,216,LATE
8509,8509,0,0,5647,LATE
8510,8510,14095.04,52,956,LATE
8511,8511,17889.03,159,235,LATE
8512,8512,238.3,565,229,PAID
8513,8513,1004.78,73,251,PAID
8514,8514,0,0,5709,LATE
8515,8515,3714.31,65,580,UNPAID
8516,8516,0,0,442,UNPAID
8517,8517,0,0,6280,PAID
8518,8518,1389.8,584,242,PAID
8519,8519,8619.68,116,533,PAID
8520,8520,6045.28,360,308,PAID
8521,8521,3439.37,387,293,LATE
8522,8522,0,0,8908,PAID
8523,8523,5759.3,500,149,PAID
8524,8524,0,0,9891,LATE
8525,8525,0,0,5517,LATE
8526,8526,5754.98,264,47,UNPAID
8527,8527,11748.94,716,65,LATE
8528,8528,9319.4,76,497,PAID
8529,8529,3608.36,183,991,LATE
8530,8530,0,0,2596,PAID
8531,8531,9119.86,89,554,PAID
8532,8532,2373.94,470,530,PAID
8533,8533,14550.63,457,112,PAID
8534,8534,8221.05,500,276,PAID
8535,8535,4872.39,379,126,PAID
8536,8536,12343.99,61,233,PAID
8537,8537,11357.46,707,925,PAID
8538,8538,20109.94,384,249,PAID
8539,8539,0,0,1638,PAID
8540,8540,8821.17,313,129,PAID
8541,8541,7316.02,357,541,PAID
8542,8542,0,0,3693,PAID
8543,8543,10581.83,216,490,UNPAID
8544,8544,724.7,211,283,PAID
8545,8545,13171.49,905,12,UNPAID
8546,8546,0,0,7564,PAID
8547,8547,16205.65,224,779,PAID
8548,8548,5584.72,909,129,PAID
8549,8549,4486.65,895,991,PAID
8550,8550,0,0,4559,PAID
8551,8551,5662.32,981,66,PAID
8552,8552,701.82,545,522,UNPAID
8553,8553,0,0,5826,PAID
8554,8554,4733.77,221,409,PAID
8555,8555,3211.12,490,388,LATE
8556,8556,0,0,8608,PAID
8557,8557,9228.99,118,55,LATE
8558,8558,6276.24,94,427,PAID
8559,8559,6673.77,355,186,PAID
8560,8560,19525.27,314,414,PAID
8561,8561,0,0,6298,PAID
8562,8562,7774.06,428,558,PAID
8563,8563,0,0,1664,PAID
8564,8564,14763.39,9,210,UNPAID
8565,8565,4329.89,296,50,LATE
8566,8566,5769.45,314,22,PAID
8567,8567,19390.19,118,205,LATE
8568,8568,5334.68,187,530,PAID
8569,8569,0,0,122,PAID
8570,8570,2686.6,349,378,PAID
8571,8571,7326.68,400,76,PAID
8572,8572,0,0,2434,PAID
8573,8573,0,0,7267,LATE
8574,8574,9210.66,328,539,PAID
8575,8575,0,0,9915,LATE
8576,8576,9978.96,312,346,PAID
8577,8577,16642.89,342,104,LATE
8578,8578,6207.12,862,758,LATE
8579,8579,4569.78,376,293,PAID
8580,8580,10033.91,961,82,LATE
8581,8581,3983,189,264,UNPAID
8582,8582,0,0,6476,PAID
8583,8583,3107.97,420,148,PAID
8584,8584,6144.7,181,182,PAID
8585,8585,15547.02,692,44,UNPAID
8586,8586,0,0,1808,PAID
8587,8587,16999.94,744,201,LATE
8588,8588,0,0,6102,PAID
8589,8589,2190.13,484,118,UNPAID
8590,8590,5577.54,85,25,PAID
8591,8591,13980.02,868,215,PAID
8592,8592,0,0,6019,LATE
8593,8593,0,0,777,PAID
8594,8594,18857.8,326,235,PAID
8595,8595,1682.5,400,331,LATE
8596,8596,493.24,347,173,PAID
8597,8597,726.75,16,519,LATE
8598,8598,17462.08,580,106,PAID
8599,8599,20443.36,835,219,PAID
8600,8600,6057.54,463,188,PAID
8601,8601,0,0,3535,UNPAID
8602,8602,3113.58,16,61,UNPAID
8603,8603,0,0,3195,PAID
8604,8604,2389.95,403,163,UNPAID
8605,8605,6682.71,113,256,UNPAID
8606,8606,9214.33,402,73,PAID
8607,8607,0,0,2510,PAID
8608,8608,0,0,9948,PAID
8609,8609,20237.43,501,88,PAID
8610,8610,368.46,457,345,PAID
8611,8611,0,0,1306,PAID
8612,8612,8955.4,147,423,PAID
8613,8613,7367.62,376,219,PAID
8614,8614,9019.39,318,191,PAID
8615,8615,4640.59,286,311,LATE
8616,8616,3077.55,246,436,PAID
8617,8617,239.61,913,50,PAID
8618,8618,4293.88,449,201,PAID
8619,8619,0,0,6247,UNPAID
8620,8620,1772.25,396,472,LATE
8621,8621,19011.39,892,444,UNPAID
8622,8622,17353.31,662,927,LATE
8623,8623,10055.92,555,212,PAID
8624,8624,4980.98,799,129,LATE
8625,8625,840.05,654,969,LATE
8626,8626,11331.64,552,663,PAID
8627,8627,5996.71,84,429,PAID
8628,8628,14167.18,964,215,PAID
8629,8629,6502.18,897,8,UNPAID
8630,8630,0,0,4776,PAID
8631,8631,20253,828,940,PAID
8632,8632,18162.74,732,154,PAID
8633,8633,298.6,522,269,PAID
8634,8634,0,0,6904,PAID
8635,8635,0,0,4,PAID
8636,8636,4105.04,430,229,PAID
8637,8637,2375.35,394,74,PAID
8638,8638,19659.93,362,47,UNPAID
8639,8639,0,0,4225,PAID
8640,8640,0,0,685,LATE
8641,8641,16528.38,178,42,PAID
8642,8642,10142.4,524,34,PAID
8643,8643,0,0,7321,UNPAID
8644,8644,0,0,2843,LATE
8645,8645,0,0,7829,PAID
8646,8646,7919.98,50,81,UNPAID
8647,8647,17527.98,933,799,PAID
8648,8648,0,0,6640,UNPAID
8649,8649,20000.7,486,74,PAID
8650,8650,0,0,7621,PAID
8651,8651,0,0,7750,PAID
8652,8652,9829.81,63,83,PAID
8653,8653,0,0,9443,UNPAID
8654,8654,0,0,9916,PAID
8655,8655,3713.82,161,579,LATE
8656,8656,13662.67,420,859,PAID
8657,8657,9522.4,552,200,LATE
8658,8658,9221.9,178,320,PAID
8659,8659,0,0,8883,PAID
8660,8660,4505.9,404,99,UNPAID
8661,8661,16320.21,838,155,PAID
8662,8662,8934.59,49,274,PAID
8663,8663,0,0,1790,PAID
8664,8664,6223.06,508,71,PAID
8665,8665,9963.24,975,243,PAID
8666,8666,18675.72,315,26,PAID
8667,8667,2745.67,399,240,UNPAID
8668,8668,5104.51,916,175,PAID
8669,8669,0,0,1336,PAID
8670,8670,6777.15,132,337,PAID
8671,8671,5884.9,445,147,PAID
8672,8672,15864.04,735,891,PAID
8673,8673,0,0,1007,PAID
8674,8674,17260.23,302,148,PAID
8675,8675,0,0,1647,PAID
8676,8676,7016.62,889,545,LATE
8677,8677,14989.39,607,33,PAID
8678,8678,18196.72,868,960,LATE
8679,8679,9499.16,964,485,PAID
8680,8680,0,0,702,PAID
8681,8681,1314.28,377,174,PAID
8682,8682,0,0,6620,PAID
8683,8683,8737.15,938,104,PAID
8684,8684,18706.35,926,143,PAID
8685,8685,0,0,4134,PAID
8686,8686,2805.32,858,612,PAID
8687,8687,10042.19,394,495,PAID
8688,8688,2388.43,984,614,UNPAID
8689,8689,7695.48,500,484,PAID
8690,8690,1851.48,23,325,PAID
8691,8691,0,0,2814,LATE
8692,8692,2786.44,372,80,PAID
8693,8693,7119.75,888,693,PAID
8694,8694,9364.58,161,697,PAID
8695,8695,12174.47,398,723,PAID
8696,8696,0,0,6934,PAID
8697,8697,4318.78,499,943,PAID
8698,8698,3831.41,890,883,PAID
8699,8699,8823.84,438,462,PAID
8700,8700,4729.17,24,577,PAID
8701,8701,0,0,7424,PAID
8702,8702,19078.4,55,68,PAID
8703,8703,15409.73,158,26,PAID
8704,8704,14743.99,672,135,UNPAID
8705,8705,10234.75,929,290,PAID
8706,8706,13320.06,135,52,UNPAID
8707,8707,0,0,4520,LATE
8708,8708,0,0,6139,LATE
8709,8709,0,0,6663,PAID
8710,8710,8144.6,511,545,PAID
8711,8711,0,0,6108,PAID
8712,8712,4943.2,45,246,PAID
8713,8713,0,0,2128,PAID
8714,8714,4186.05,381,419,PAID
8715,8715,1770.25,447,530,PAID
8716,8716,7755.51,994,328,PAID
8717,8717,14006.29,198,160,LATE
8718,8718,0,0,383,PAID
8719,8719,0,0,6334,UNPAID
8720,8720,1531.72,21,509,PAID
8721,8721,14800.82,189,842,LATE
8722,8722,0,0,1719,UNPAID
8723,8723,7882.33,496,45,LATE
8724,8724,3623.69,323,574,PAID
8725,8725,11410.12,34,234,PAID
8726,8726,4900.46,591,639,PAID
8727,8727,11465.81,330,447,PAID
8728,8728,3210.1,407,15,PAID
8729,8729,95.13,110,986,UNPAID
8730,8730,906.66,492,187,PAID
8731,8731,8908.66,243,569,UNPAID
8732,8732,0,0,7143,UNPAID
8733,8733,0,0,2576,LATE
8734,8734,5080.64,49,170,PAID
8735,8735,0,0,4186,PAID
8736,8736,3755.82,192,207,UNPAID
8737,8737,8280.06,317,210,LATE
8738,8738,0,0,5917,PAID
8739,8739,3390.33,448,240,PAID
8740,8740,9604.88,114,62,LATE
8741,8741,8971.2,733,734,LATE
8742,8742,0,0,9980,PAID
8743,8743,0,0,2056,LATE
8744,8744,6512.13,522,310,PAID
8745,8745,0,0,4499,PAID
8746,8746,16381.36,526,245,PAID
8747,8747,4843.17,116,39,PAID
8748,8748,20030.16,589,236,PAID
8749,8749,18507.98,875,217,PAID
8750,8750,0,0,474,PAID
8751,8751,0,0,6101,UNPAID
8752,8752,3811.78,314,31,PAID
8753,8753,0,0,3266,PAID
8754,8754,0,0,61,PAID
8755,8755,0,0,6382,PAID
8756,8756,0,0,4139,PAID
8757,8757,9872.95,419,211,PAID
8758,8758,0,0,5869,LATE
8759,8759,19163.34,547,229,LATE
8760,8760,649.98,693,163,PAID
8761,8761,0,0,5141,PAID
8762,8762,6075.38,365,230,PAID
8763,8763,12278.53,23,2,PAID
8764,8764,3015.44,48,512,PAID
8765,8765,5559.56,524,62,LATE
8766,8766,912.32,513,160,UNPAID
8767,8767,2470.54,25,559,PAID
8768,8768,0,0,4421,LATE
8769,8769,8507.97,839,59,PAID
8770,8770,4253.41,688,219,UNPAID
8771,8771,0,0,3238,PAID
8772,8772,0,0,7358,PAID
8773,8773,3958.86,118,539,PAID
8774,8774,19594.56,774,146,UNPAID
